scope	test_name	outcome	multiplicity
coverage	BadTouch_FiresWhenQualityLowAndVelocityHigh	Passed	1
coverage	BadTouch_OriginIsCarrierNotOtherAgent	Passed	1
coverage	Balance_HighFinishingStriker_SelectsShoot_InAttackingThird	NotExecuted	1
coverage	Balance_HighPressing_IncreasesPressBehaviorShare	NotExecuted	1
coverage	Balance_LowComposure_ShowsHigherSelectionVariance	NotExecuted	1
coverage	Balance_ShortPassing_SelectsShortPassMoreOften	NotExecuted	1
coverage	BalancedOrdinalOffPinnedMidpoint_FailsLoud	Passed	1
coverage	BalancedOrdinalSectionNotBalanced_FailsLoud	Passed	1
coverage	BalancedPreset_IsTeamTacticBalancedVerbatim	Passed	1
coverage	BallContactForcedRefresh_ReachesCorrectAgentsOnly	NotExecuted	1
coverage	BallDisplacement_MidQuality_ActualDirectionIsBlendedBetweenBoth	Passed	1
coverage	BallDisplacement_NearZeroBlendMagnitude_FallsBackToIncomingDir	Passed	1
coverage	BallDisplacement_NewBallPositionZ_EqualsBallRadius	Passed	1
coverage	BallDisplacement_NewBallVelocitySpeed_CappedAtTouchMaxBallSpeed	Passed	1
coverage	BallDisplacement_NewBallVelocityZ_AlwaysZeroOnGroundTouch	Passed	1
coverage	BallDisplacement_PerfectQuality_ActualDirectionMatchesIntended	Passed	1
coverage	BallDisplacement_PitchBoundaryEnforcement_XAxisClamped	Passed	1
coverage	BallDisplacement_PitchBoundaryEnforcement_YAxisClamped	Passed	1
coverage	BallDisplacement_ZeroQuality_ActualDirectionMatchesIncoming	Passed	1
coverage	BallEventType_OrdinalsAreStable	Passed	1
coverage	BallPhysicsInterface_ApplyKick_CalledWithValidArguments	NotExecuted	1
coverage	BallPosition_3DTo2DProjection_Correct	NotExecuted	1
coverage	BallRelativeOffset_BallAtOwnHalf_AMRetreats	Passed	1
coverage	BallRelativeOffset_BallInAttackingThird_WingerAdvances	Passed	1
coverage	BallRelativeOffset_OutputClamped_NeverExceedsRangeX	Passed	1
coverage	BallRelativeOffset_OutputClamped_NeverExceedsRangeY	Passed	1
coverage	BallSpin_FeedsSnapshotDigest	Passed	1
coverage	BallStateType_OrdinalsAreStable	Passed	1
coverage	BallZone_AwayAgent_BallNearHomeGoal_IsAttacking	Passed	1
coverage	BallZone_EqualThirds_AreSymmetricUnderMirroring	Passed	1
coverage	BallZone_IsMeasuredFromEachTeamsOwnGoalLine	Passed	1
coverage	Ball_BlendsLinearly	Passed	1
coverage	Ball_DroppedFromHeight_FallsThroughPhysicsSeam	Passed	1
coverage	Ball_MovementJustUnderTheSnapThresholdStillBlends	Passed	1
coverage	Ball_NonFinitePosition_TakesTheNewerFrame	Passed	1
coverage	Ball_SnapsAcrossARestartTeleport_RatherThanGlidingTheLengthOfThePitch	Passed	1
coverage	BanMatchesPlus_ExactlyReachesIntMaxValue_DoesNotThrow	Passed	1
coverage	BanMatchesPlus_WithinRange_ReturnsSum	Passed	1
coverage	BanMatchesPlus_WouldOverflow_ThrowsOverflowNamedMessage	Passed	1
coverage	BanMatchesPlus_ZeroMatches_NeverThrowsRegardlessOfExistingTotal	Passed	1
coverage	Bans_StackAdditively_AcrossMultipleSources	Passed	1
coverage	BaseRosters_AreDeterministic	Passed	1
coverage	BaseRosters_AreFieldableAndDistinct	Passed	1
coverage	BeforeAnyFrame_HasFrameIsFalse	Passed	1
coverage	BeforeAnyRestart_TheFrameReportsNone	Passed	1
coverage	BeforeBoundary_NeitherTransitionFires	Passed	1
coverage	BeforeTheFirstFrameEverythingMatchFacingIsLocked_WithItsOwnReason	Passed	1
coverage	BeginNextSeason_RejectsCalendarMappingNoRounds	Passed	1
coverage	BeginNextSeason_RejectsCalendarShorterThanTheSchedule	Passed	1
coverage	BeginNextSeason_RejectsFixtureNamingAClubOutsideTheSet	Passed	1
coverage	BeginNextSeason_RejectsMismatchedFixtureCount	Passed	1
coverage	BeginNextSeason_ResetsTableAndAdvancesCounters	Passed	1
coverage	BeginPhase_ResetsIntraPhaseDrawIndex	Passed	1
coverage	BeginPhase_SetsCurrentPhase	Passed	1
coverage	BeginSession_IncompleteManifest_Throws	Passed	1
coverage	BeginSession_Null_Throws	Passed	1
coverage	BeginSession_WhileOpen_Throws	Passed	1
coverage	BeginTick_SetsTick_InLedger	Passed	1
coverage	BenchDepthExtremis_ReinstatesACandidateTheSelectorBenches_NotTheEarliestOnTheRoster	Passed	1
coverage	BenchDepthExtremis_TheReinstatedSuspendedPlayer_StillServesHisBan	Passed	1
coverage	BetterTacklerFoulsLess_AndMoreAggressiveTacklerFoulsMore	Passed	1
coverage	BinarySearchLookup_FindsEveryInsertedKey	Passed	1
coverage	Bind_AfterFirstRead_Throws	Passed	1
coverage	Bind_BeforeFirstRead_TakesEffect	Passed	1
coverage	Bind_Null_Throws	Passed	1
coverage	BindsAnEphemeralLoopbackPort	Passed	1
coverage	BlendAlpha_PlusComplement_SumsToOne	Passed	1
coverage	BlindSide_IsStrictComplementOfFoV	Passed	1
coverage	Blocks_RoundTripThroughBothCodecs	Passed	1
coverage	BoardObjective_RejectsNonPositiveObservedPosition	Passed	1
coverage	BoardObjective_RejectsNonPositiveTarget	Passed	1
coverage	BoardTrigger_NoEdge_SpawnsPinlessArc	Passed	1
coverage	BodyPart_OrdinalsAreStable	Passed	1
coverage	BootShowsMainMenu	Passed	1
coverage	Boot_PublishOnePerSpec_DrainTick_SerializeLedger_DigestStable	NotExecuted	1
coverage	BootstrapSquadUniverse_ExactlyMatchesSeasonFinanceCoherenceUniverse	Passed	1
coverage	BothOutcomesOccur_TheBallIsSometimesWonAndSometimesKnockedLoose	Passed	1
coverage	BothTeams_ScoreTheirOwnMirroredPositionsIdentically	Passed	1
coverage	Bounce_Backspin_Bites	Passed	1
coverage	Bounce_DryGrass_ReturnsExpectedHeight	Passed	1
coverage	Bounce_PositionClampedToGroundLevel	Passed	1
coverage	Bounce_SpinRetentionApplied	Passed	1
coverage	Bounce_Topspin_KicksForward	Passed	1
coverage	Bounce_WetGrass_HigherRebound_ThanDryGrass	Passed	1
coverage	BouncingBall_LosesEnergyMonotonically	Passed	1
coverage	BouncingBall_SettlesWithinReasonableTime	Passed	1
coverage	Bouncing_HighRebound_TransitionsToAirborne	Passed	1
coverage	Bouncing_LowRebound_TransitionsToRolling	Passed	1
coverage	BoundaryExit_ReportsTheThrowInCue	Passed	1
coverage	Boundary_AirborneBallInsideGoalMouth_IsGoal	Passed	1
coverage	Boundary_AirborneBallOverTouchline_IsThrowIn	Passed	1
coverage	Boundary_AirborneBallWideOfThePosts_IsNotAGoal	Passed	1
coverage	Boundary_BallCrossesTouchline_ReturnsThrowIn	Passed	1
coverage	Boundary_BallEntersGoal_ReturnsKickoff	Passed	1
coverage	Boundary_BallOverTheCrossbar_IsNotAGoal	Passed	1
coverage	Boundary_HalfwayLine_CentreCircleAndSpot_AreTheFirstFour	Passed	1
coverage	Boundary_HighBallOverPitchInterior_StaysInPlay	Passed	1
coverage	BuildDrawables_ReturnsTheDeclaredCount	Passed	1
coverage	BuildHash_IsTheHashOfTheDeclaredClosureAndIsStable	Passed	1
coverage	BuildPlan_AWindowIsExactlyTheSliceOfTheContiguousPlan	Passed	1
coverage	BuildPlan_AdjacentWindowsTileTheBucketWithoutOverlap	Passed	1
coverage	BuildPlan_DefaultOverloadIsTheWindowStartingAtZero	Passed	1
coverage	BuildPlan_NeverPairsARosterWithItself	Passed	1
coverage	BuildPlan_RejectsDegenerateArguments	Passed	1
coverage	BuildPlan_SeedsAreDistinctWithinAndAcrossBuckets	Passed	1
coverage	BuildPlan_SplitsTheTargetDeltaExactly	Passed	1
coverage	BuildPlan_UsesMoreThanOnePairingAcrossABucket	Passed	1
coverage	BuildSquadPositionTemplate_MatchesTheCataloguedCountsAndFillsASquad	Passed	1
coverage	BuildStrengthRanks_IsAPermutation	Passed	1
coverage	BuildUpSettledTeamAndSuppression_FeedSnapshotDigest	Passed	1
coverage	BuildUpStructure_OrdinalsAreStable	Passed	1
coverage	BuildUp_BackThreeOwnThird_AppliesExactCatalogueOffsets	Passed	1
coverage	BuildUp_GatedOff_OutOfPhase_Suppressed_FinalThird	Passed	1
coverage	BuildUp_NoneDial_IsExactIdentity	Passed	1
coverage	Build_ExcludesBallCarrier	Passed	1
coverage	Build_ExcludesGoalkeeper	Passed	1
coverage	Build_IsDeterministic	Passed	1
coverage	Build_IsIdempotent_SoAHudMayCallItEveryFrame	Passed	1
coverage	Build_MapsAreSnapshots_NotWindowsOntoTheLiveAccumulator	Passed	1
coverage	Build_ReturnsMinus1OnSentinelSlot	Passed	1
coverage	Build_ReturnsTheDeclaredCount	Passed	1
coverage	Build_SortsPoolByEntityIdAscending	Passed	1
coverage	CalculateAerobicModifier_AboveThreshold_ReturnsOne	Passed	1
coverage	CalculateAerobicModifier_BelowThreshold_LinearInterp	Passed	1
coverage	CalculateBaseAccelK_EndpointsMatchConstants	Passed	1
coverage	CalculateBaseTopSpeed_OutOfRange_ClampsAtEndpoints	Passed	1
coverage	CalculateBaseTopSpeed_PaceMax_ReturnsTopSpeedMax	Passed	1
coverage	CalculateBaseTopSpeed_PaceMin_ReturnsTopSpeedMin	Passed	1
coverage	CalculateDirectionalMultiplier_BackwardBlend_InterpolatesBetweenLateralAndBackward	Passed	1
coverage	CalculateDirectionalMultiplier_BackwardZone_ReturnsBackwardMult	Passed	1
coverage	CalculateDirectionalMultiplier_ForwardBlend_InterpolatesBetweenOneAndLateral	Passed	1
coverage	CalculateDirectionalMultiplier_ForwardZone_ReturnsOne	Passed	1
coverage	CalculateDirectionalMultiplier_LateralZone_ReturnsLateralMult	Passed	1
coverage	CalculateGroundedDwell_DefaultAttrs_MaxForce_Returns2Seconds	Passed	1
coverage	CalculateGroundedDwell_DefaultAttrs_ZeroForce_ReturnsBaseTimesCollisionDwellMin	Passed	1
coverage	CalculateGroundedDwell_ForceAbove1_Clamps01InFormula	Passed	1
coverage	CalculateGroundedDwell_MaxAttrs_ProducesFiniteDwellAtLeastMinClamp	Passed	1
coverage	CalculateGroundedDwell_MinAttrs_ClampedAtMax	Passed	1
coverage	CalculateGroundedDwell_SlidingTackle_AppliesReasonMultiplier	Passed	1
coverage	CalculateLeanAngle_ExtremeCentripetal_ClampedWithSignPreserved	Passed	1
coverage	CalculateLeanAngle_ZeroTurnRate_ReturnsZero	Passed	1
coverage	CalculateMaxTurnRate_ExtremeSpeed_ClampedAtFloor	Passed	1
coverage	CalculateMaxTurnRate_Grounded_ClampedAtFloor	Passed	1
coverage	CalculateMaxTurnRate_HigherSpeed_StrictlyLowerRate	Passed	1
coverage	CalculateMaxTurnRate_ZeroSpeed_NearTurnRateBase	Passed	1
coverage	CalculateStoppingDistance_ControlledMode_HitsEndpoints	Passed	1
coverage	CalculateStoppingDistance_EmergencyMode_HitsEndpoints	Passed	1
coverage	CalculateStumbleDwell_DefaultBalance_InClampRange	Passed	1
coverage	CalculateStumbleDwell_MaxBalance_BetweenClamps	Passed	1
coverage	CalculateStumbleDwell_MinBalance_ClampedAtMax	Passed	1
coverage	CanSelect_AgreesWithSelect_OnEverySquadShape(F4231)	Passed	1
coverage	CanSelect_AgreesWithSelect_OnEverySquadShape(F433)	Passed	1
coverage	CanSelect_AgreesWithSelect_OnEverySquadShape(F442)	Passed	1
coverage	CancelTacticsSetup_OffTacticsSetup_Throws	Passed	1
coverage	CancelTacticsSetup_ReturnsToMainMenu	Passed	1
coverage	CandidateCapture_IgnoresContactsBelowTheThreshold	Passed	1
coverage	CandidateCapture_KeepsTheStrongestContactInATick	Passed	1
coverage	Canonical_FeedsKickoffScoringIdentically	Passed	1
coverage	Canonical_RoundTripsDeepEqualToDefaultCatalogue	Passed	1
coverage	CapFallbackExtremis_BeyondTheCandidateCap_StillTerminatesAndFieldsASquad	Passed	1
coverage	CaptureSave_DrainsTheQueueBeforeCapturing	Passed	1
coverage	CaptureSave_WhilePaused_StillCaptures	Passed	1
coverage	CapturedFrame_CarriesOneCuePerAgent_InLockstepWithPositions	Passed	1
coverage	CapturedFrame_CarriesPerTeamSubstitutionCounts	Passed	1
coverage	CapturedFrame_CarriesTheDerivedPeriod	Passed	1
coverage	CapturedHeader_CarriesTheLiveBuildHash	Passed	1
coverage	CardBeforeSubstitution_AttributesToOutgoing_CardAfter_AttributesToIncoming	Passed	1
coverage	CardKind3_ThrowsAtObserveTick_NotDeferredToCommit	Passed	1
coverage	CardSeverityRngCursor_FeedsSnapshotDigest	Passed	1
coverage	Card_AttributesToTheOccupantOfRecipient	Passed	1
coverage	Card_ForAnAgentIdWithNoPlayerOccupancy_Throws	Passed	1
coverage	Card_ForAnOutOfRangeAgentId_Throws	Passed	1
coverage	Cards_SecondYellowDismissal_CountsAsBothAYellowAndARed	Passed	1
coverage	Cards_SplitYellowFromRedByCardKind	Passed	1
coverage	Cards_WithAnUnknownKind_ThrowsAndNamesTheKind	Passed	1
coverage	CarrierBalanceHelpsHimRetainTheBall	Passed	1
coverage	Catalogue_EveryRow_SatisfiesOffsetBound	Passed	1
coverage	Catalogue_FinalThird_IsAllZero_ByRule	Passed	1
coverage	Catalogue_LadderOrderIsPinned_DefensiveToAttacking	Passed	1
coverage	Catalogue_LateralSign_ResolvesTowardCentre	Passed	1
coverage	Catalogue_None_IsExactZero_ForEveryCombination	Passed	1
coverage	Catalogue_RowKeys_HitEveryFamily_Err024001Regression	Passed	1
coverage	Catalogue_WorkedExample_BackThreeOwnThird_LeftBackTucks	Passed	1
coverage	CertifiedBaseline_BuildsCompleteRecord	Passed	1
coverage	CertifiedKickoffBaseline_BuildsRecord	Passed	1
coverage	CertifiedKickoffRecord_FlowsThroughPerfGate_SelfComparePasses	Passed	1
coverage	CertifiedRecord_FlowsThroughPerfGate_SelfComparePasses	Passed	1
coverage	Certified_RejectsDegenerateMetrics	Passed	1
coverage	Certified_RejectsIncompleteManifest	Passed	1
coverage	ChallengesAreBoundedAbove_NotJustNonZero	Passed	1
coverage	ChallengesOccurForBothDefendingTeams	Passed	1
coverage	ChipPass_ApplyKick_VelocityYLarge	NotExecuted	1
coverage	Claim_ParksTheBall_AndDoesNotKickIt	Passed	1
coverage	ClampToPitch_RespectsBufferedBounds	Passed	1
coverage	ClampVelocity_AboveCap_RescalesToMaxPreservingDirection	Passed	1
coverage	ClampVelocity_BelowCap_PreservesVelocity	Passed	1
coverage	Clamp_IsSymmetricAtTheFarCorner	Passed	1
coverage	Clamp_KeepsTheViewOnThePitchAtACorner	Passed	1
coverage	Clamp_LeavesAnInteriorTargetAlone	Passed	1
coverage	Clamp_RejectsInvertedRange	Passed	1
coverage	Clamp_ViewWiderThanThePitch_CentresRatherThanOscillating	Passed	1
coverage	Classifier_FinalThirdHysteresis_HoldsAboveT2MinusH	Passed	1
coverage	Classifier_LongBall_JumpsDirectlyToFinalThird	Passed	1
coverage	Classifier_NonFiniteX_HoldsCommittedZonePerF1	Passed	1
coverage	Classifier_RawZone_ThresholdsAreThirds	Passed	1
coverage	Classifier_WorkedExample_HysteresisHoldsAndCommits	Passed	1
coverage	ClassifyAgeBand_ReadsTheContinuousCurve_NotAFixedEdge	Passed	1
coverage	CleanShareHasAPlateauAgainstAnEliteCarrier_RECORDED_NOT_FIXED	Passed	1
coverage	CleanTick_DoesNotLatch	Passed	1
coverage	ClearFrameBuffer_ResetsDuelCount	Passed	1
coverage	ClearRushIntent_BeforeLaunch_DisarmsSoTheKeeperNeverSetsOff	Passed	1
coverage	ClearRushIntent_MidRush_IsANoOp	Passed	1
coverage	ClearSaveIntent_ClearsDetectionStamp	Passed	1
coverage	ClearSaveIntent_MidDive_PreservesStamp	Passed	1
coverage	ClearSession_WhenEmpty_IsIdempotent	Passed	1
coverage	ClearSession_WhenPlaybackIsRunning_StopsAndClears	Passed	1
coverage	ClearingScreen_StartsReactionClockAtReveal_NotAtRawThreatOnset(0)	Passed	1
coverage	ClearingScreen_StartsReactionClockAtReveal_NotAtRawThreatOnset(1)	Passed	1
coverage	Clone_IsDeep	Passed	1
coverage	Clone_IsDeepAcrossFixturesAndTable	Passed	1
coverage	CloseChanceDiagnostic_ReportsFinalThirdToBoxFunnel	NotExecuted	1
coverage	Closer_IsAlwaysWorthMore_AlongTheCentralLine	Passed	1
coverage	ClosingOnTheBallConnectsMoreOftenThanReachingAtFullStretch	Passed	1
coverage	ClubAt_OutOfRange_Throws	Passed	1
coverage	ClubNameCatalogue_CoversTheCapAndHasNoDuplicates	Passed	1
coverage	Club_RefusesNegativeIdOrEmptyName	Passed	1
coverage	Codec_BadMatchPresentFlag_FailsLoud	Passed	1
coverage	Codec_DefaultTrainingOrMedicalBlock_Throws	Passed	1
coverage	Codec_EmptyWorldBlob_RoundTrips	Passed	1
coverage	Codec_FrameBlocksSitInTheirPinnedOrder	Passed	1
coverage	Codec_NullBlob_Decode_Throws	Passed	1
coverage	Codec_NullBlob_Throws	Passed	1
coverage	Codec_NullFingerprint_RoundTripsToNull	Passed	1
coverage	Codec_NullOrDefaultFinanceBlock_Throws	Passed	1
coverage	Codec_NullTrainingOrMedicalBlob_Throws	Passed	1
coverage	Codec_NullWorldBlob_Throws	Passed	1
coverage	Codec_OversizePayloadLength_FailsLoud	Passed	1
coverage	Codec_OversizeWorldLength_FailsLoud	Passed	1
coverage	Codec_PreT1FrameVersions_FailLoud	Passed	1
coverage	Codec_RefusesABlobCarryingAnEmptyBuildHash	Passed	1
coverage	Codec_RefusesAForeignBlock_ByMagicNotShape	Passed	1
coverage	Codec_RefusesAStaleFormatVersion	Passed	1
coverage	Codec_RefusesToEncodeAHeaderWithoutABuildHash	Passed	1
coverage	Codec_RefusesTrailingBytes_AndUnorderedIds	Passed	1
coverage	Codec_RoundTripsFieldIdentically	Passed	1
coverage	Codec_RoundTripsTheBuildHash	Passed	1
coverage	Codec_RoundTrips_NoMatch	Passed	1
coverage	Codec_RoundTrips_SeedHeaderPayload	Passed	1
coverage	Codec_RoundTrips_WithMatch	Passed	1
coverage	Codec_TamperedFingerprint_RestoreFailsLoud	Passed	1
coverage	Codec_TrailingBytes_FailsLoud	Passed	2
coverage	Codec_TruncatedBlob_FailsLoud	Passed	1
coverage	Codec_TruncatedFinanceBlock_FailsLoud	Passed	1
coverage	Codec_TruncatedMatchBlock_FailsLoud	Passed	1
coverage	Codec_TruncatedTrainingBlock_FailsLoud	Passed	1
coverage	Codec_WrongFormatVersion_FailsLoud	Passed	2
coverage	ColdSummary_RehydrationResumesEpisodeIdHighWaterMark	Passed	1
coverage	CollisionInterface_TackleInterruptDuringContact_DoesNotCancel	NotExecuted	1
coverage	CollisionInterface_TackleInterruptDuringWindup_CancelsShot	NotExecuted	1
coverage	CollisionToFirstTouchToBallPhysics_CompletePipeline	NotExecuted	1
coverage	Collision_SeparatesOverlappingAgents_InResolvePhase	Passed	1
coverage	CommentsAndBlankLines_AreIgnored	Passed	1
coverage	CommitCap_OneRotationPerTeamPerHeartbeat	Passed	1
coverage	CommitLead_CentralBall_IsFlooredNotZero	Passed	1
coverage	CommitLead_FullNeed_IsWholeDiveDuration	Passed	1
coverage	CommitLead_ScalesLinearlyBetweenFloorAndFull	Passed	1
coverage	CommitRosterSync_WithADefaultPlan_FailsLoud	Passed	1
coverage	CommitRosterSync_WithAStalePlan_FailsLoud	Passed	1
coverage	Commit_ArrivalBeyondLead_Holds	Passed	1
coverage	Commit_ArrivalInsideLead_CommitsNow	Passed	1
coverage	Commit_CentralFastBall_HoldsUntilFlooredLead	Passed	1
coverage	Commit_NonClosingBall_NeverCommits	Passed	1
coverage	Commit_NullRules_Throws	Passed	1
coverage	Commit_Twice_Throws	Passed	1
coverage	Commit_WithAnInvalidAccumBan_RefusesBeforeApplyingAnyCard	Passed	1
coverage	Commit_WithAnInvalidBanLength_RefusesBeforeApplyingAnyCard	Passed	1
coverage	Commit_WithAnInvalidStraightRedBan_RefusesBeforeApplyingAnyCard	Passed	1
coverage	Commit_WithAnInvalidYellowThreshold_RefusesBeforeApplyingAnyCard_AndLeavesTheFoldUncommitted	Passed	1
coverage	CommittedRush_LaunchesAndMovesTheKeeperOffHisLine(0)	Passed	1
coverage	CommittedRush_LaunchesAndMovesTheKeeperOffHisLine(1)	Passed	1
coverage	ComposedEngine_CommittedRush_MovesTheKeeperOffHisLineAndTerminates(0)	Passed	1
coverage	ComposedEngine_CommittedRush_MovesTheKeeperOffHisLineAndTerminates(1)	Passed	1
coverage	ComposedEngine_KeeperSentOffMidRush_StopsDead(0)	Passed	1
coverage	ComposedEngine_KeeperSentOffMidRush_StopsDead(1)	Passed	1
coverage	ComposedEngine_SubstituteKeeper_DoesNotInheritTheDismissedKeepersRush(0)	Passed	1
coverage	ComposedEngine_SubstituteKeeper_DoesNotInheritTheDismissedKeepersRush(1)	Passed	1
coverage	ComposedEngine_SweptLooseBall_DoesNotReArmTheRushForever(0)	Passed	1
coverage	ComposedEngine_SweptLooseBall_DoesNotReArmTheRushForever(1)	Passed	1
coverage	ComposedEngine_TeammateGoalSideOfTheBall_CommitsNothing(0)	Passed	1
coverage	ComposedEngine_TeammateGoalSideOfTheBall_CommitsNothing(1)	Passed	1
coverage	ComposedEngine_UnopposedLooseBallInTheBox_CommitsARushAndLaunchesIt(0)	Passed	1
coverage	ComposedEngine_UnopposedLooseBallInTheBox_CommitsARushAndLaunchesIt(1)	Passed	1
coverage	Composition_DrivesAHeaderThroughToContact	Passed	1
coverage	ComputeApexFrame_NonZeroStart_OffsetByStart	Passed	1
coverage	ComputeApexFrame_RejectsFrameOverflow	Passed	1
coverage	ComputeApexFrame_RejectsNegativeStart	Passed	1
coverage	ComputeApexFrame_ZeroStart_EqualsRoundedHalfPhaseDuration	Passed	1
coverage	ComputeBaseScore_MaxAttributes_EqualsWeightSum	Passed	1
coverage	ComputeBaseScore_MinAttributes_IsPositive	Passed	1
coverage	ComputeBaseScore_WeightedFormulaMatchesExpected	Passed	1
coverage	ComputeCA_Neutral_IsDeterministicAndRecomputeEqualsStored	Passed	1
coverage	ComputeCA_PositionWeighting_EmphasisesSignatureAttributes	Passed	1
coverage	ComputeCurveEffectiveness_ClampsToUnitRange	Passed	1
coverage	ComputeCurveEffectiveness_IsAttributeAverageOverScaleMax	Passed	1
coverage	ComputeEffectiveRadius_CounterProfile_AppliesFloor	Passed	1
coverage	ComputeEffectiveRadius_PossessionWiderThanDirect	Passed	1
coverage	ComputeHeadZ_AtApex_EqualsJumpReach	Passed	1
coverage	ComputeHeadZ_AtJumpStart_IsNearZero	Passed	1
coverage	ComputeHeadZ_AtLandingFrame_IsNearZero	Passed	1
coverage	ComputeHeadZ_Monotone_FallingAfterApex	Passed	1
coverage	ComputeHeadZ_Monotone_RisingBeforeApex	Passed	1
coverage	ComputeHeadZ_OutsideWindow_ReturnsZero	Passed	1
coverage	ComputeLandingFrame_RejectsFrameOverflow	Passed	1
coverage	ComputeLandingFrame_RejectsNegativeStart	Passed	1
coverage	ComputeOffsideLineX_FewerThanTwoActiveDefenders_ReturnsNaN_TeamOne	Passed	1
coverage	ComputeOffsideLineX_FewerThanTwoActiveDefenders_ReturnsNaN_TeamZero	Passed	1
coverage	ComputeOffsideLineX_SentOffAndOpponents_Excluded	Passed	1
coverage	ComputeOffsideLineX_TeamOne_ReturnsSecondNearestToOwnGoal_HighX	Passed	1
coverage	ComputeOffsideLineX_TeamZero_ReturnsSecondNearestToOwnGoal	Passed	1
coverage	ComputeReactionLabel_JustAboveReflexiveThreshold_IsReflexive	Passed	1
coverage	ComputeReactionLabel_JustBelowSluggishThreshold_IsSluggish	Passed	1
coverage	ComputeTrainingInput_DialOff_IsExactlyNeutral_TTRNEU001	Passed	1
coverage	Condition_ClampsAtBothBounds_AndRestLowersFatigue_TTRCON001	Passed	1
coverage	ConfigureManager_GatesFailLoud	Passed	1
coverage	ConfigureSquads_AfterFirstTick_Throws	Passed	1
coverage	ConfigureSquads_InvalidAwaySquad_LeavesHomeUnapplied	Passed	1
coverage	ConfigureSquads_NullSquad_Throws	Passed	1
coverage	ConfigureSquads_OutOfRangeAttribute_Throws_AndLeavesEngineUntouched	Passed	1
coverage	ConfigureSquads_RoutesDistinctRecord_ToEveryPerSlotSurface	Passed	1
coverage	ConfigureSquads_TooSmallSquad_Throws	Passed	1
coverage	ConfigureSquads_WeakFootOutOfRange_Throws	Passed	1
coverage	ConfiguredDefaultSquad_CapturesRosterIdentity_DivergesFromUnconfiguredAtTick1	Passed	1
